provinsi,kab_kota,kecamatan,nama_sekolah,url
Prov. Aceh,Kab. Aceh Tenggara,Kec. Tanoh Alas,SD N NGKERAN MUARA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/4851BD26DB281BFF407F
Prov. Aceh,Kab. Aceh Tenggara,Kec. Tanoh Alas,SD NEGERI SALIM PINIM,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/8C5662D36CC530B47787
Prov. Aceh,Kab. Aceh Tenggara,Kec. Tanoh Alas,SD NEGERI TENEMBAK ALAS,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/0E3304E5E485B8A89A78
Prov. Aceh,Kab. Aceh Tenggara,Kec. Tanoh Alas,SD SWASTA ISLAM DARUL HUFFAZH,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/E2FDE93FDE4D656B930B
