provinsi,kab_kota,kecamatan,nama_sekolah,url
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI BINABAKTI,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/86D4E376B858312D0213
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI BINAKARYA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/70B092A44CB91EE57085
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI BINANGKIT,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/433AC78031B102FDF89D
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI BOJONGKEDING,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/0ABF5B5E89B819DDC0B0
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI BUDIMULYA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/2C8EB4D45FFB497CE201
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI JAYASARI,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/A9CB05851FC1D265618E
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI KAMALSARI,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/463D3425D0499333CFCB
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI KANDAGA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/BD7BDAA2007B15FD99D1
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI KARANGJAYA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/83E286166E3752F4752B
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI KERTAMUKTI,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/5B97AC8349FA32CBE83B
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI LIGARMANAH KECAMATAN TAMBAKDAHAN,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/A23AA8E5A6AE384BF4D9
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI MAJASARI,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/98772D3BA4AB81ABD269
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI MARGASARI Kec.TAMBAKDAHAN,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/23269C0F20C885EED327
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI MARIUK,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/5D435DF310353FEFFE1C
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI MEKARJAYA TAMBAKDAHAN,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/DA406371919001DB4297
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI MEKARSARI TAMBAKDAHAN,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/7EFEC4F0ACDF113404A4
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI MEKARWANGI,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/FC33FA577F5A5BD9CF03
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI PANYURUNGAN,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/64A75D753C31DD466884
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI RANCAUDIK I,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/DADDD1C8CD4C06CFCC22
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI RANCAUDIK II,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/C08CDEDA017F68AC677F
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI SUKAJAYA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/94FDF08E71A0DCC59FE6
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI SUKAMAJU Kec. Tambakdahan,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/9D17C8E49E003FEC6668
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI TAMBAKDAHAN,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/DE496249B6F218FAA523
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SD NEGERI WANARASA,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/3A6A023A10CC1A1E7CD3
Prov. Jawa Barat,Kab. Subang,Kec. Tambakdahan,SDIT CAHAYA QOLBU,http://dapo.dikdasmen.kemdikbud.go.id/sekolah/A8C636ED839A90303449
