provinsi,kab_kota,kecamatan,url
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Masama,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180413
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Simpang Raya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180423
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Luwuk Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180416
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Balantak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180408
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Kintom,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180404
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Mantoh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180419
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Lamala,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180407
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Balantak Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180421
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Nambo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180418
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Lobu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180422
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Luwuk Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180417
Prov. Sulawesi Tengah,Kab. Banggai,Kec. Balantak Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180420
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Banawa Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180224
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Dampelas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180214
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Sojol,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180216
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Banawa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180208
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Rio Pakava,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180220
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Balaesang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180213
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Sindue,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180210
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Sirenja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180212
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Balaesang Tanjung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180237
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Tanantovea,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180225
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Sindue Tombusabora,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180234
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Labuan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180209
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Sindue Tobata,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180235
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Banawa Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180233
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Pinembani,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180227
Prov. Sulawesi Tengah,Kab. Donggala,Kec. Sojol Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180236
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Sigibiromaru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181013
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Palolo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181005
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Kulawi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181001
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Marawola,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181010
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Dolo Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181009
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Pipikoro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181002
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Dolo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181007
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Dolo Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181008
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Marawola Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181012
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Kinovaro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181011
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Kulawi Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181003
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Lindu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181004
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Gumbasa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181014
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Tanambulava,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181015
Prov. Sulawesi Tengah,Kab. Sigi,Kec. Nokilalaki,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181006
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lage,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180306
Prov. Sulawesi Tengah,Kab. Poso,Kec. Pamona Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180301
Prov. Sulawesi Tengah,Kab. Poso,Kec. Poso Pesisir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180305
Prov. Sulawesi Tengah,Kab. Poso,Kec. Pamona Puselemba,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180322
Prov. Sulawesi Tengah,Kab. Poso,Kec. Pamona Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180303
Prov. Sulawesi Tengah,Kab. Poso,Kec. Pamona Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180314
Prov. Sulawesi Tengah,Kab. Poso,Kec. Poso Kota,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180307
Prov. Sulawesi Tengah,Kab. Poso,Kec. Poso Kota Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180319
Prov. Sulawesi Tengah,Kab. Poso,Kec. Poso Pesisir Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180318
Prov. Sulawesi Tengah,Kab. Poso,Kec. Poso Kota Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180321
Prov. Sulawesi Tengah,Kab. Poso,Kec. Poso Pesisir Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180317
Prov. Sulawesi Tengah,Kab. Poso,Kec. Pamona Tenggara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180325
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lore Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180304
Prov. Sulawesi Tengah,Kab. Poso,Kec. Pamona Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180316
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lore Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180302
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lore Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180315
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lore Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180323
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lore Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180320
Prov. Sulawesi Tengah,Kab. Poso,Kec. Lore Peore,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180324
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Baolan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180604
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Galang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180605
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Dampal Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180601
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Dondo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180603
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Dampal Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180602
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Ogodeide,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180607
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Tolitoli Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180606
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Lampasio,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180609
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Basidondo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180608
Prov. Sulawesi Tengah,Kab. Tolitoli,Kec. Dako Pemean,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180610
Prov. Sulawesi Tengah,Kota Palu,Kec. Palu Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186003
Prov. Sulawesi Tengah,Kota Palu,Kec. Mantikulore,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186008
Prov. Sulawesi Tengah,Kota Palu,Kec. Palu Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186001
Prov. Sulawesi Tengah,Kota Palu,Kec. Palu Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186002
Prov. Sulawesi Tengah,Kota Palu,Kec. Tatanga,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186006
Prov. Sulawesi Tengah,Kota Palu,Kec. Palu Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186004
Prov. Sulawesi Tengah,Kota Palu,Kec. Tawaeli,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186007
Prov. Sulawesi Tengah,Kota Palu,Kec. Ulujadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/186005
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Ampana Tete,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180903
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Ulubongka,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180902
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Tojo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180901
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Ampana Kota,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180904
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Togean,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180907
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Tojo Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180908
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Ratolindo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180910
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Una - Una,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180905
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Walea Besar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180909
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Walea Kepulauan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180906
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Batudaka,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180911
Prov. Sulawesi Tengah,Kab. Tojo Una-Una,Kec. Talatako,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180912
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Bulagi Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180110
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Bulagi Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180119
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Liang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180105
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Bulagi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180106
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Buko,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180107
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Buko Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180120
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Totikum,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180103
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Peling Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180118
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Tinangkung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180104
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Tinangkung Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180116
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Totikum Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180199
Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,Kec. Tinangkung Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180117
Prov. Sulawesi Tengah,Kab. Buol,Kec. Biau,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180501
Prov. Sulawesi Tengah,Kab. Buol,Kec. Bukal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180507
Prov. Sulawesi Tengah,Kab. Buol,Kec. Bokat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180503
Prov. Sulawesi Tengah,Kab. Buol,Kec. Momunu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180502
Prov. Sulawesi Tengah,Kab. Buol,Kec. Paleleh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180505
Prov. Sulawesi Tengah,Kab. Buol,Kec. Gadung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180508
Prov. Sulawesi Tengah,Kab. Buol,Kec. Bunobogu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180504
Prov. Sulawesi Tengah,Kab. Buol,Kec. Tiloan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180506
Prov. Sulawesi Tengah,Kab. Buol,Kec. Karamat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180510
Prov. Sulawesi Tengah,Kab. Buol,Kec. Paleleh Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180511
Prov. Sulawesi Tengah,Kab. Buol,Kec. Lakea,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180512
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Bungku Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181201
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Mori Atas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181205
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Lembo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181202
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Mamosalato,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181204
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Petasia,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181207
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Petasia Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181208
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Petasia Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181210
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Soyo Jaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181209
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Mori Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181206
Prov. Sulawesi Tengah,Kab. Morowali Utara,Kec. Lembo Raya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181203
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Menui Kepulauan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180701
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bungku Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180702
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bungku Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180703
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bumi Raya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180713
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Witaponda,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180711
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bahodopi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180709
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bungku Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180704
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bungku Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180715
Prov. Sulawesi Tengah,Kab. Morowali,Kec. Bungku Pesisir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/180716
Prov. Sulawesi Tengah,Kab. Banggai Laut,KEC. BOKAN KEPULAUAN,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181112
Prov. Sulawesi Tengah,Kab. Banggai Laut,Kec. Banggai,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181119
Prov. Sulawesi Tengah,Kab. Banggai Laut,KEC. BANGKURUNG,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181113
Prov. Sulawesi Tengah,Kab. Banggai Laut,KEC. BANGGAI SELATAN,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181115
Prov. Sulawesi Tengah,Kab. Banggai Laut,KEC. LABOBO ,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181114
Prov. Sulawesi Tengah,Kab. Banggai Laut,KEC. BANGGAI TENGAH,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181116
Prov. Sulawesi Tengah,Kab. Banggai Laut,Kec. Banggai Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/181120
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Martapura,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150105
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Karang Intan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150107
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Simpang Empat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150112
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Sungai Tabuk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150104
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Aluh-Aluh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150101
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Astambul,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150106
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Gambut,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150102
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Mataraman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150111
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Kertak Hanyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150103
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Sungai Pinang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150109
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Pengaron,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150110
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Martapura Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150115
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Martapura Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150114
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Aranio,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150108
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Sambung Makmur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150118
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Beruntung Baru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150113
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Tatah Makmur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150117
Prov. Kalimantan Selatan,Kab. Banjar,Kec. Paramasan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/150116
