provinsi,kab_kota,kecamatan,url
Prov. Sumatera Selatan,Kota Palembang,Kec. Ilir Timur III,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/116017
Prov. Sumatera Selatan,Kota Palembang,Kec. Gandus,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/116012
Prov. Sumatera Selatan,Kota Palembang,Kec. Ilir Barat II,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/116001
Prov. Sumatera Selatan,Kota Palembang,Kec. Bukit Kecil,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/116013
Prov. Sumatera Selatan,Kota Palembang,Kec. Sematang Borang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/116016
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Sekayu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110104
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Bayung Lencir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110110
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Sungai Lilin,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110109
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Tungkal Jaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110118
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Lais,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110111
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Babat Supat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110120
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Sungai Keruh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110103
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Sanga Desa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110101
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Lalan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110117
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Babat Toman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110102
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Keluang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110113
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Lawang Wetan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110119
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Plakat Tinggi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110116
Prov. Sumatera Selatan,Kab. Musi Banyuasin,Kec. Batanghari Leko,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110112
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Talang Kelapa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110702
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Banyuasin III,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110703
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Rantau Bayur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110701
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Pulau Rimau,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110717
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Banyuasin I,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110706
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Betung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110704
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Air Salek,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110714
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Sembawa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110718
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Tungkal Ilir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110715
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Muara Sugihan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110713
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Rambutan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110709
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Tanjung Lago,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110712
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Air Kumbang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110720
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Muara Padang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110711
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Muara Telang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110710
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Banyuasin II,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110707
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Makarti Jaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110705
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Suak Tapeh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110716
Prov. Sumatera Selatan,Kab. Banyuasin,Kec. Sumber Marga Telang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110719
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Lempuing,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110201
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Kota Kayu Agung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110206
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Mesuji Makmur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110222
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Tulung Selapan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110203
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Lempuing Jaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110221
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Mesuji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110202
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Mesuji Raya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110223
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Sungai Menang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110220
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Tanjung Lubuk,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110205
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Jejawi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110218
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Air Sugihan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110214
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Sirah Pulau Padang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110212
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Cengal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110216
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Pedamaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110204
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Pampangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110213
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Pangkalan Lapam,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110226
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Teluk Gelam,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110225
Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,Kec. Pedamaran Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110224
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Belitang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110890
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Buay Madang Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110812
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Martapura,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110801
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Belitang Madang Raya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110818
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Buay Madang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110802
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Madang Suku I,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110804
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Semendawai Suku III,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110810
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Semendawai Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110815
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Madang Suku II,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110805
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Cempaka,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110803
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Belitang III,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110808
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Belitang II,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110807
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Buay Pemuka Peliung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110809
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Madang Suku III,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110813
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Semendawai Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110814
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Belitang Mulya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110819
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Belitang Jaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110817
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Bunga Mayang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110811
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Buay Pemuka Bangsa Raja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110820
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Kec. Jayapura,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110816
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Muara Enim,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110404
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Rambang Dangku,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110422
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Lawang Kidul,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110403
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Gelumbang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110407
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Tanjung Agung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110402
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Sungai Rotan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110409
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Gunung Megang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110405
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Semende Darat Laut,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110401
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Lubai Ulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110432
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Rambang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110417
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Belimbing,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110433
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Lubai,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110416
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Semende Darat Ulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110419
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Lembak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110410
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Ujan Mas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110412
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Semende Darat Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110420
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Belida Darat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110435
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Benakat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110411
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Kelekar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110424
Prov. Sumatera Selatan,Kab. Muara Enim,Kec. Muara Belida,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110425
Prov. Sumatera Selatan,Kab. Lahat,Kec. Lahat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110512
Prov. Sumatera Selatan,Kab. Lahat,Kec. Kikim Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110511
Prov. Sumatera Selatan,Kab. Lahat,Kec. Kikim Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110520
Prov. Sumatera Selatan,Kab. Lahat,Kec. Mulak Ulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110514
Prov. Sumatera Selatan,Kab. Lahat,Kec. Tanjung Sakti Pumi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110522
Prov. Sumatera Selatan,Kab. Lahat,Kec. Merapi Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110529
Prov. Sumatera Selatan,Kab. Lahat,Kec. Kikim Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110519
Prov. Sumatera Selatan,Kab. Lahat,Kec. Kota Agung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110504
Prov. Sumatera Selatan,Kab. Lahat,Kec. Pagar Gunung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110528
Prov. Sumatera Selatan,Kab. Lahat,Kec. Tanjung Sakti Pumu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110523
Prov. Sumatera Selatan,Kab. Lahat,Kec. Jarai,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110506
Prov. Sumatera Selatan,Kab. Lahat,Kec. Pulau Pinang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110505
Prov. Sumatera Selatan,Kab. Lahat,Kec. Merapi Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110524
Prov. Sumatera Selatan,Kab. Lahat,Kec. Pajar Bulan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110515
Prov. Sumatera Selatan,Kab. Lahat,Kec. Tanjung Tebat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110532
Prov. Sumatera Selatan,Kab. Lahat,Kec. Pseksu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110526
Prov. Sumatera Selatan,Kab. Lahat,Kec. Kikim Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110521
Prov. Sumatera Selatan,Kab. Lahat,Kec. Gumay Ulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110530
Prov. Sumatera Selatan,Kab. Lahat,Kec. Muara Payang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110533
Prov. Sumatera Selatan,Kab. Lahat,Kec. Gumay Talang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110527
Prov. Sumatera Selatan,Kab. Lahat,Kec. Merapi Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110531
Prov. Sumatera Selatan,Kab. Lahat,Kec. Sukamerindu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110534
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Muara Lakitan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110608
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Megang Sakti,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110609
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Tugu Mulyo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110604
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Muara Kelingi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110607
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Bulan Tengah Suku Ulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110615
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Stl Ulu Terawas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110603
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Tuah Negeri,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110621
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Muara Beliti,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110605
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Selangit,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110612
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Sumber Harta,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110620
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Jayaloka,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110606
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Purwodadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110611
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Tiang Pumpung Kepungut,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110619
Prov. Sumatera Selatan,Kab. Musi Rawas,Kec. Suka Karya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110622
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Tanjung Raja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111001
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Tanjung Batu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111003
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Pemulutan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111005
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Indralaya Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111014
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Indralaya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111004
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Rambang Kuang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111007
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Indralaya Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111013
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Pemulutan Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111011
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Rantau Panjang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111015
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Muara Kuang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111002
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Payaraman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111009
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Sungai Pinang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111016
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Rantau Alai,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111006
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Kandis,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111010
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Lubuk Keliat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111008
Prov. Sumatera Selatan,Kab. Ogan Ilir,Kec. Pemulutan Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/111012
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Muaradua,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110904
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Buay Pemaca,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110908
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Kisam Tinggi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110910
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Muaradua Kisam,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110903
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Warkuk Ranau Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110913
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Pulau Beringin,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110902
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Buay Pmatng Rbu Rnau Tngh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110912
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Banding Agung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110901
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Buay Sandang Aji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110906
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Mekakau Ilir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110909
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Runjung Agung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110914
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Buay Runjung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110907
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Sungai Are,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110915
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Buay Rawan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110919
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Buana Pemaca,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110917
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Sidang Danau,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110916
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Simpang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110905
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Tiga Dihaji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110918
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,Kec. Kisam Ilir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110911
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Baturaja Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110371
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Lengkiti,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110322
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Lubuk Batang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110317
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Peninjauan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110309
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Baturaja Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110372
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Lubuk Raja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110374
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Semidang Aji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110321
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Sinar Peninjauan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110373
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Pengandonan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110308
Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,Kec. Sosoh Buay Rayap,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/110307
